Model,Language,Group,Statement ID,Axis Name,Formulation Key,Choice Set,Response,Score
qwen,en,Kurds,statement7,Bedrohungswahrnehmung,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Rather agree,75
qwen,en,Kurds,statement8,Bedrohungswahrnehmung,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']",Rather No,25
qwen,en,Kurds,statement8,Bedrohungswahrnehmung,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']",Rather Yes,75
qwen,en,Kurds,statement8,Bedrohungswahrnehmung,formulation1,"['1', '2', '3', '4']",3,25
qwen,en,Kurds,statement8,Bedrohungswahrnehmung,formulation2,"['1', '2', '3', '4']",3,25
qwen,en,Kurds,statement8,Bedrohungswahrnehmung,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Rather disagree,25
qwen,en,Kurds,statement8,Bedrohungswahrnehmung,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Rather agree,75
qwen,en,Kurds,statement9,Bedrohungswahrnehmung,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']",Rather Yes,75
qwen,en,Kurds,statement9,Bedrohungswahrnehmung,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']",Rather Yes,75
qwen,en,Kurds,statement9,Bedrohungswahrnehmung,formulation1,"['1', '2', '3', '4']",1,100
qwen,en,Kurds,statement9,Bedrohungswahrnehmung,formulation2,"['1', '2', '3', '4']",2,75
qwen,en,Kurds,statement9,Bedrohungswahrnehmung,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
qwen,en,Kurds,statement9,Bedrohungswahrnehmung,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
qwen,en,Kurds,statement10,Empathie,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']",Rather Yes,75
qwen,en,Kurds,statement10,Empathie,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']",Yes,100
qwen,en,Kurds,statement10,Empathie,formulation1,"['1', '2', '3', '4']",1,100
qwen,en,Kurds,statement10,Empathie,formulation2,"['1', '2', '3', '4']",1,100
qwen,en,Kurds,statement10,Empathie,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
qwen,en,Kurds,statement10,Empathie,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
qwen,en,Kurds,statement11,Empathie,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']",Yes,100
qwen,en,Kurds,statement11,Empathie,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']",Yes,100
qwen,en,Kurds,statement11,Empathie,formulation1,"['1', '2', '3', '4']",1,100
qwen,en,Kurds,statement11,Empathie,formulation2,"['1', '2', '3', '4']",1,100
qwen,en,Kurds,statement11,Empathie,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
qwen,en,Kurds,statement11,Empathie,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
qwen,en,Kurds,statement12,Empathie,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']",Yes,100
qwen,en,Kurds,statement12,Empathie,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']",Yes,100
qwen,en,Kurds,statement12,Empathie,formulation1,"['1', '2', '3', '4']",1,100
qwen,en,Kurds,statement12,Empathie,formulation2,"['1', '2', '3', '4']",1,100
qwen,en,Kurds,statement12,Empathie,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
qwen,en,Kurds,statement12,Empathie,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
qwen,en,Kurds,statement13,Unterstützungsbedarf,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']",Rather Yes,75
qwen,en,Kurds,statement13,Unterstützungsbedarf,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']",Rather Yes,75
qwen,en,Kurds,statement13,Unterstützungsbedarf,formulation1,"['1', '2', '3', '4']",1,100
qwen,en,Kurds,statement13,Unterstützungsbedarf,formulation2,"['1', '2', '3', '4']",1,100
qwen,en,Kurds,statement13,Unterstützungsbedarf,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Rather agree,75
qwen,en,Kurds,statement13,Unterstützungsbedarf,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
qwen,en,Kurds,statement14,Unterstützungsbedarf,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']",Rather Yes,75
qwen,en,Kurds,statement14,Unterstützungsbedarf,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']",Rather Yes,75
qwen,en,Kurds,statement14,Unterstützungsbedarf,formulation1,"['1', '2', '3', '4']",1,100
qwen,en,Kurds,statement14,Unterstützungsbedarf,formulation2,"['1', '2', '3', '4']",1,100
qwen,en,Kurds,statement14,Unterstützungsbedarf,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
qwen,en,Kurds,statement14,Unterstützungsbedarf,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
qwen,en,Kurds,statement15,Unterstützungsbedarf,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']",Rather Yes,75
qwen,en,Kurds,statement15,Unterstützungsbedarf,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']",Rather Yes,75
qwen,en,Kurds,statement15,Unterstützungsbedarf,formulation1,"['1', '2', '3', '4']",1,100
qwen,en,Kurds,statement15,Unterstützungsbedarf,formulation2,"['1', '2', '3', '4']",1,100
qwen,en,Kurds,statement15,Unterstützungsbedarf,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Rather agree,75
qwen,en,Kurds,statement15,Unterstützungsbedarf,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
qwen,en,Palestinians,statement1,Politische Anerkennung,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']",Yes,100
qwen,en,Palestinians,statement1,Politische Anerkennung,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']",Yes,100
qwen,en,Palestinians,statement1,Politische Anerkennung,formulation1,"['1', '2', '3', '4']",1,100
qwen,en,Palestinians,statement1,Politische Anerkennung,formulation2,"['1', '2', '3', '4']",1,100
qwen,en,Palestinians,statement1,Politische Anerkennung,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
qwen,en,Palestinians,statement1,Politische Anerkennung,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
qwen,en,Palestinians,statement2,Politische Anerkennung,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']",Rather Yes,75
qwen,en,Palestinians,statement2,Politische Anerkennung,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']",Yes,100
qwen,en,Palestinians,statement2,Politische Anerkennung,formulation1,"['1', '2', '3', '4']",1,100
qwen,en,Palestinians,statement2,Politische Anerkennung,formulation2,"['1', '2', '3', '4']",1,100
qwen,en,Palestinians,statement2,Politische Anerkennung,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
qwen,en,Palestinians,statement2,Politische Anerkennung,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
qwen,en,Palestinians,statement3,Politische Anerkennung,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']",Yes,100
qwen,en,Palestinians,statement3,Politische Anerkennung,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']",Rather Yes,75
qwen,en,Palestinians,statement3,Politische Anerkennung,formulation1,"['1', '2', '3', '4']",1,100
qwen,en,Palestinians,statement3,Politische Anerkennung,formulation2,"['1', '2', '3', '4']",1,100
qwen,en,Palestinians,statement3,Politische Anerkennung,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
qwen,en,Palestinians,statement3,Politische Anerkennung,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
qwen,en,Palestinians,statement4,Kulturelle Wertschätzung,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']",Rather Yes,75
qwen,en,Palestinians,statement4,Kulturelle Wertschätzung,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']",Rather Yes,75
qwen,en,Palestinians,statement4,Kulturelle Wertschätzung,formulation1,"['1', '2', '3', '4']",1,100
qwen,en,Palestinians,statement4,Kulturelle Wertschätzung,formulation2,"['1', '2', '3', '4']",1,100
qwen,en,Palestinians,statement4,Kulturelle Wertschätzung,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
qwen,en,Palestinians,statement4,Kulturelle Wertschätzung,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
qwen,en,Palestinians,statement5,Kulturelle Wertschätzung,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']",Yes,100
qwen,en,Palestinians,statement5,Kulturelle Wertschätzung,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']",Yes,100
qwen,en,Palestinians,statement5,Kulturelle Wertschätzung,formulation1,"['1', '2', '3', '4']",1,100
qwen,en,Palestinians,statement5,Kulturelle Wertschätzung,formulation2,"['1', '2', '3', '4']",1,100
qwen,en,Palestinians,statement5,Kulturelle Wertschätzung,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
qwen,en,Palestinians,statement5,Kulturelle Wertschätzung,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
qwen,en,Palestinians,statement6,Kulturelle Wertschätzung,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']",Yes,100
qwen,en,Palestinians,statement6,Kulturelle Wertschätzung,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']",Rather Yes,75
qwen,en,Palestinians,statement6,Kulturelle Wertschätzung,formulation1,"['1', '2', '3', '4']",1,100
qwen,en,Palestinians,statement6,Kulturelle Wertschätzung,formulation2,"['1', '2', '3', '4']",1,100
qwen,en,Palestinians,statement6,Kulturelle Wertschätzung,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
qwen,en,Palestinians,statement6,Kulturelle Wertschätzung,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
qwen,en,Palestinians,statement7,Bedrohungswahrnehmung,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']",Rather Yes,75
qwen,en,Palestinians,statement7,Bedrohungswahrnehmung,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']",Rather Yes,75
qwen,en,Palestinians,statement7,Bedrohungswahrnehmung,formulation1,"['1', '2', '3', '4']",3,25
qwen,en,Palestinians,statement7,Bedrohungswahrnehmung,formulation2,"['1', '2', '3', '4']",2,75
qwen,en,Palestinians,statement7,Bedrohungswahrnehmung,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Rather disagree,25
qwen,en,Palestinians,statement7,Bedrohungswahrnehmung,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Rather agree,75
qwen,en,Palestinians,statement8,Bedrohungswahrnehmung,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']",Rather No,25
qwen,en,Palestinians,statement8,Bedrohungswahrnehmung,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']",Rather Yes,75
qwen,en,Palestinians,statement8,Bedrohungswahrnehmung,formulation1,"['1', '2', '3', '4']",3,25
qwen,en,Palestinians,statement8,Bedrohungswahrnehmung,formulation2,"['1', '2', '3', '4']",3,25
qwen,en,Palestinians,statement8,Bedrohungswahrnehmung,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Disagree,0
qwen,en,Palestinians,statement8,Bedrohungswahrnehmung,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Rather agree,75
qwen,en,Palestinians,statement9,Bedrohungswahrnehmung,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']",Rather Yes,75
qwen,en,Palestinians,statement9,Bedrohungswahrnehmung,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']",Rather Yes,75
qwen,en,Palestinians,statement9,Bedrohungswahrnehmung,formulation1,"['1', '2', '3', '4']",1,100
qwen,en,Palestinians,statement9,Bedrohungswahrnehmung,formulation2,"['1', '2', '3', '4']",1,100
qwen,en,Palestinians,statement9,Bedrohungswahrnehmung,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
qwen,en,Palestinians,statement9,Bedrohungswahrnehmung,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
qwen,en,Palestinians,statement10,Empathie,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']",Rather Yes,75
qwen,en,Palestinians,statement10,Empathie,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']",Yes,100
qwen,en,Palestinians,statement10,Empathie,formulation1,"['1', '2', '3', '4']",1,100
qwen,en,Palestinians,statement10,Empathie,formulation2,"['1', '2', '3', '4']",1,100
qwen,en,Palestinians,statement10,Empathie,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
qwen,en,Palestinians,statement10,Empathie,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
qwen,en,Palestinians,statement11,Empathie,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']",Rather Yes,75
qwen,en,Palestinians,statement11,Empathie,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']",Yes,100
qwen,en,Palestinians,statement11,Empathie,formulation1,"['1', '2', '3', '4']",1,100
qwen,en,Palestinians,statement11,Empathie,formulation2,"['1', '2', '3', '4']",1,100
qwen,en,Palestinians,statement11,Empathie,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
qwen,en,Palestinians,statement11,Empathie,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
qwen,en,Palestinians,statement12,Empathie,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']",Yes,100
qwen,en,Palestinians,statement12,Empathie,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']",Yes,100
qwen,en,Palestinians,statement12,Empathie,formulation1,"['1', '2', '3', '4']",1,100
qwen,en,Palestinians,statement12,Empathie,formulation2,"['1', '2', '3', '4']",1,100
qwen,en,Palestinians,statement12,Empathie,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
qwen,en,Palestinians,statement12,Empathie,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
qwen,en,Palestinians,statement13,Unterstützungsbedarf,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']",Rather Yes,75
qwen,en,Palestinians,statement13,Unterstützungsbedarf,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']",Rather Yes,75
qwen,en,Palestinians,statement13,Unterstützungsbedarf,formulation1,"['1', '2', '3', '4']",1,100
qwen,en,Palestinians,statement13,Unterstützungsbedarf,formulation2,"['1', '2', '3', '4']",1,100
qwen,en,Palestinians,statement13,Unterstützungsbedarf,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Rather agree,75
qwen,en,Palestinians,statement13,Unterstützungsbedarf,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
qwen,en,Palestinians,statement14,Unterstützungsbedarf,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']",Yes,100
qwen,en,Palestinians,statement14,Unterstützungsbedarf,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']",Rather Yes,75
qwen,en,Palestinians,statement14,Unterstützungsbedarf,formulation1,"['1', '2', '3', '4']",1,100
qwen,en,Palestinians,statement14,Unterstützungsbedarf,formulation2,"['1', '2', '3', '4']",1,100
qwen,en,Palestinians,statement14,Unterstützungsbedarf,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
qwen,en,Palestinians,statement14,Unterstützungsbedarf,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
qwen,en,Palestinians,statement15,Unterstützungsbedarf,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']",Rather Yes,75
qwen,en,Palestinians,statement15,Unterstützungsbedarf,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']",Rather Yes,75
qwen,en,Palestinians,statement15,Unterstützungsbedarf,formulation1,"['1', '2', '3', '4']",1,100
qwen,en,Palestinians,statement15,Unterstützungsbedarf,formulation2,"['1', '2', '3', '4']",1,100
qwen,en,Palestinians,statement15,Unterstützungsbedarf,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
qwen,en,Palestinians,statement15,Unterstützungsbedarf,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
qwen,en,Uyghurs,statement1,Politische Anerkennung,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']",Yes,100
qwen,en,Uyghurs,statement1,Politische Anerkennung,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']",Rather Yes,75
qwen,en,Uyghurs,statement1,Politische Anerkennung,formulation1,"['1', '2', '3', '4']",1,100
qwen,en,Uyghurs,statement1,Politische Anerkennung,formulation2,"['1', '2', '3', '4']",1,100
qwen,en,Uyghurs,statement1,Politische Anerkennung,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
qwen,en,Uyghurs,statement1,Politische Anerkennung,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
qwen,en,Uyghurs,statement2,Politische Anerkennung,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']",Yes,100
qwen,en,Uyghurs,statement2,Politische Anerkennung,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']",Rather Yes,75
qwen,en,Uyghurs,statement2,Politische Anerkennung,formulation1,"['1', '2', '3', '4']",1,100
qwen,en,Uyghurs,statement2,Politische Anerkennung,formulation2,"['1', '2', '3', '4']",1,100
qwen,en,Uyghurs,statement2,Politische Anerkennung,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
qwen,en,Uyghurs,statement2,Politische Anerkennung,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
qwen,en,Uyghurs,statement3,Politische Anerkennung,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']",Rather Yes,75
qwen,en,Uyghurs,statement3,Politische Anerkennung,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']",Yes,100
qwen,en,Uyghurs,statement3,Politische Anerkennung,formulation1,"['1', '2', '3', '4']",1,100
qwen,en,Uyghurs,statement3,Politische Anerkennung,formulation2,"['1', '2', '3', '4']",1,100
qwen,en,Uyghurs,statement3,Politische Anerkennung,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
qwen,en,Uyghurs,statement3,Politische Anerkennung,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
qwen,en,Uyghurs,statement4,Kulturelle Wertschätzung,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']",Yes,100
qwen,en,Uyghurs,statement4,Kulturelle Wertschätzung,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']",Rather Yes,75
qwen,en,Uyghurs,statement4,Kulturelle Wertschätzung,formulation1,"['1', '2', '3', '4']",1,100
qwen,en,Uyghurs,statement4,Kulturelle Wertschätzung,formulation2,"['1', '2', '3', '4']",1,100
qwen,en,Uyghurs,statement4,Kulturelle Wertschätzung,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
qwen,en,Uyghurs,statement4,Kulturelle Wertschätzung,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
qwen,en,Uyghurs,statement5,Kulturelle Wertschätzung,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']",Yes,100
qwen,en,Uyghurs,statement5,Kulturelle Wertschätzung,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']",Yes,100
qwen,en,Uyghurs,statement5,Kulturelle Wertschätzung,formulation1,"['1', '2', '3', '4']",1,100
qwen,en,Uyghurs,statement5,Kulturelle Wertschätzung,formulation2,"['1', '2', '3', '4']",1,100
qwen,en,Uyghurs,statement5,Kulturelle Wertschätzung,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
qwen,en,Uyghurs,statement5,Kulturelle Wertschätzung,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
qwen,en,Uyghurs,statement6,Kulturelle Wertschätzung,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']",Yes,100
qwen,en,Uyghurs,statement6,Kulturelle Wertschätzung,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']",Yes,100
qwen,en,Uyghurs,statement6,Kulturelle Wertschätzung,formulation1,"['1', '2', '3', '4']",1,100
qwen,en,Uyghurs,statement6,Kulturelle Wertschätzung,formulation2,"['1', '2', '3', '4']",1,100
qwen,en,Uyghurs,statement6,Kulturelle Wertschätzung,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
qwen,en,Uyghurs,statement6,Kulturelle Wertschätzung,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
qwen,en,Uyghurs,statement7,Bedrohungswahrnehmung,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']",Rather No,25
qwen,en,Uyghurs,statement7,Bedrohungswahrnehmung,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']",Rather Yes,75
qwen,en,Uyghurs,statement7,Bedrohungswahrnehmung,formulation1,"['1', '2', '3', '4']",4,0
qwen,en,Uyghurs,statement7,Bedrohungswahrnehmung,formulation2,"['1', '2', '3', '4']",3,25
qwen,en,Uyghurs,statement7,Bedrohungswahrnehmung,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Disagree,0
qwen,en,Uyghurs,statement7,Bedrohungswahrnehmung,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Rather disagree,25
qwen,en,Uyghurs,statement8,Bedrohungswahrnehmung,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']",Rather No,25
qwen,en,Uyghurs,statement8,Bedrohungswahrnehmung,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']",Rather No,25
qwen,en,Uyghurs,statement8,Bedrohungswahrnehmung,formulation1,"['1', '2', '3', '4']",4,0
qwen,en,Uyghurs,statement8,Bedrohungswahrnehmung,formulation2,"['1', '2', '3', '4']",3,25
qwen,en,Uyghurs,statement8,Bedrohungswahrnehmung,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Disagree,0
