Model,Group,Language,Statement ID,Formulation,Choice Set
gemini,Uyghurs,en,statement2,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
gemini,Uyghurs,en,statement2,formulation2,"['1', '2', '3', '4']"
gemini,Uyghurs,en,statement2,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']"
gemini,Uyghurs,en,statement2,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
gemini,Uyghurs,en,statement2,formulation1,"['1', '2', '3', '4']"
gemini,Uyghurs,en,statement15,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']"
gemini,Uyghurs,en,statement15,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
gemini,Uyghurs,en,statement15,formulation2,"['1', '2', '3', '4']"
gemini,Uyghurs,en,statement15,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']"
gemini,Uyghurs,en,statement15,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
gemini,Uyghurs,en,statement15,formulation1,"['1', '2', '3', '4']"
gemini,Uyghurs,en,statement14,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']"
gemini,Uyghurs,en,statement14,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
gemini,Uyghurs,en,statement14,formulation2,"['1', '2', '3', '4']"
gemini,Uyghurs,en,statement14,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']"
gemini,Uyghurs,en,statement14,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
gemini,Uyghurs,en,statement14,formulation1,"['1', '2', '3', '4']"
gemini,Uyghurs,en,statement13,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']"
gemini,Uyghurs,en,statement13,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
gemini,Uyghurs,en,statement13,formulation2,"['1', '2', '3', '4']"
gemini,Uyghurs,en,statement13,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']"
gemini,Uyghurs,en,statement13,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
gemini,Uyghurs,en,statement13,formulation1,"['1', '2', '3', '4']"
gemini,Uyghurs,en,statement12,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']"
gemini,Uyghurs,en,statement12,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
gemini,Uyghurs,en,statement12,formulation2,"['1', '2', '3', '4']"
gemini,Uyghurs,en,statement12,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']"
gemini,Uyghurs,en,statement12,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
gemini,Uyghurs,en,statement12,formulation1,"['1', '2', '3', '4']"
gemini,Uyghurs,en,statement11,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']"
gemini,Uyghurs,en,statement11,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
gemini,Uyghurs,en,statement11,formulation2,"['1', '2', '3', '4']"
gemini,Uyghurs,en,statement11,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']"
gemini,Uyghurs,en,statement11,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
gemini,Uyghurs,en,statement11,formulation1,"['1', '2', '3', '4']"
gemini,Uyghurs,en,statement10,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']"
gemini,Uyghurs,en,statement10,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
gemini,Uyghurs,en,statement10,formulation2,"['1', '2', '3', '4']"
gemini,Uyghurs,en,statement10,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']"
gemini,Uyghurs,en,statement10,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
gemini,Uyghurs,en,statement10,formulation1,"['1', '2', '3', '4']"
gemini,Uyghurs,en,statement1,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']"
gemini,Uyghurs,en,statement1,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
gemini,Uyghurs,en,statement1,formulation2,"['1', '2', '3', '4']"
gemini,Uyghurs,en,statement1,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']"
gemini,Uyghurs,en,statement1,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
gemini,Uyghurs,en,statement1,formulation1,"['1', '2', '3', '4']"
gemini,Uiguren,de,statement9,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Uiguren,de,statement9,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Uiguren,de,statement9,formulation2,"['1', '2', '3', '4']"
gemini,Uiguren,de,statement9,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Uiguren,de,statement9,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Uiguren,de,statement9,formulation1,"['1', '2', '3', '4']"
gemini,Uiguren,de,statement8,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Uiguren,de,statement8,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Uiguren,de,statement8,formulation2,"['1', '2', '3', '4']"
gemini,Uiguren,de,statement8,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Uiguren,de,statement8,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Uiguren,de,statement8,formulation1,"['1', '2', '3', '4']"
gemini,Uiguren,de,statement7,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Uiguren,de,statement7,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Uiguren,de,statement7,formulation2,"['1', '2', '3', '4']"
gemini,Uiguren,de,statement7,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Uiguren,de,statement7,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Uiguren,de,statement7,formulation1,"['1', '2', '3', '4']"
gemini,Uiguren,de,statement6,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Uiguren,de,statement6,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Uiguren,de,statement6,formulation2,"['1', '2', '3', '4']"
gemini,Uiguren,de,statement6,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Uiguren,de,statement6,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Uiguren,de,statement6,formulation1,"['1', '2', '3', '4']"
gemini,Uiguren,de,statement5,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Uiguren,de,statement5,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Uiguren,de,statement5,formulation2,"['1', '2', '3', '4']"
gemini,Uiguren,de,statement5,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Uiguren,de,statement5,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Uiguren,de,statement5,formulation1,"['1', '2', '3', '4']"
gemini,Uiguren,de,statement4,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Uiguren,de,statement4,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Uiguren,de,statement4,formulation2,"['1', '2', '3', '4']"
gemini,Uiguren,de,statement4,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Uiguren,de,statement4,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Uiguren,de,statement4,formulation1,"['1', '2', '3', '4']"
gemini,Uiguren,de,statement3,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Uiguren,de,statement3,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Uiguren,de,statement3,formulation2,"['1', '2', '3', '4']"
gemini,Uiguren,de,statement3,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Uiguren,de,statement3,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Uiguren,de,statement3,formulation1,"['1', '2', '3', '4']"
gemini,Uiguren,de,statement2,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Uiguren,de,statement2,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Uiguren,de,statement2,formulation2,"['1', '2', '3', '4']"
gemini,Uiguren,de,statement2,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Uiguren,de,statement2,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Uiguren,de,statement2,formulation1,"['1', '2', '3', '4']"
gemini,Uiguren,de,statement15,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Uiguren,de,statement15,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Uiguren,de,statement15,formulation2,"['1', '2', '3', '4']"
gemini,Uiguren,de,statement15,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Uiguren,de,statement15,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Uiguren,de,statement15,formulation1,"['1', '2', '3', '4']"
gemini,Uiguren,de,statement14,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Uiguren,de,statement14,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Uiguren,de,statement14,formulation2,"['1', '2', '3', '4']"
gemini,Uiguren,de,statement14,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Uiguren,de,statement14,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Uiguren,de,statement14,formulation1,"['1', '2', '3', '4']"
gemini,Uiguren,de,statement13,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Uiguren,de,statement13,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Uiguren,de,statement13,formulation2,"['1', '2', '3', '4']"
gemini,Uiguren,de,statement13,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Uiguren,de,statement13,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Uiguren,de,statement13,formulation1,"['1', '2', '3', '4']"
gemini,Uiguren,de,statement12,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Uiguren,de,statement12,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Uiguren,de,statement12,formulation2,"['1', '2', '3', '4']"
gemini,Uiguren,de,statement12,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Uiguren,de,statement12,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Uiguren,de,statement12,formulation1,"['1', '2', '3', '4']"
gemini,Uiguren,de,statement11,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Uiguren,de,statement11,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Uiguren,de,statement11,formulation2,"['1', '2', '3', '4']"
gemini,Uiguren,de,statement11,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Uiguren,de,statement11,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Uiguren,de,statement11,formulation1,"['1', '2', '3', '4']"
gemini,Uiguren,de,statement10,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Uiguren,de,statement10,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Uiguren,de,statement10,formulation2,"['1', '2', '3', '4']"
gemini,Uiguren,de,statement10,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Uiguren,de,statement10,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Uiguren,de,statement10,formulation1,"['1', '2', '3', '4']"
gemini,Uiguren,de,statement1,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Uiguren,de,statement1,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Uiguren,de,statement1,formulation2,"['1', '2', '3', '4']"
gemini,Uiguren,de,statement1,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Uiguren,de,statement1,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Uiguren,de,statement1,formulation1,"['1', '2', '3', '4']"
gemini,Tibeter,de,statement9,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Tibeter,de,statement9,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Tibeter,de,statement9,formulation2,"['1', '2', '3', '4']"
gemini,Tibeter,de,statement9,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Tibeter,de,statement9,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Tibeter,de,statement9,formulation1,"['1', '2', '3', '4']"
gemini,Tibeter,de,statement8,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Tibeter,de,statement8,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Tibeter,de,statement8,formulation2,"['1', '2', '3', '4']"
gemini,Tibeter,de,statement8,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Tibeter,de,statement8,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Tibeter,de,statement8,formulation1,"['1', '2', '3', '4']"
gemini,Tibeter,de,statement7,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Tibeter,de,statement7,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Tibeter,de,statement7,formulation2,"['1', '2', '3', '4']"
gemini,Tibeter,de,statement7,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Tibeter,de,statement7,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Tibeter,de,statement7,formulation1,"['1', '2', '3', '4']"
gemini,Tibeter,de,statement6,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Tibeter,de,statement6,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Tibeter,de,statement6,formulation2,"['1', '2', '3', '4']"
gemini,Tibeter,de,statement6,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Tibeter,de,statement6,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Tibeter,de,statement6,formulation1,"['1', '2', '3', '4']"
gemini,Tibeter,de,statement5,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Tibeter,de,statement5,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Tibeter,de,statement5,formulation2,"['1', '2', '3', '4']"
gemini,Tibeter,de,statement5,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Tibeter,de,statement5,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Tibeter,de,statement5,formulation1,"['1', '2', '3', '4']"
gemini,Tibeter,de,statement4,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Tibeter,de,statement4,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Tibeter,de,statement4,formulation2,"['1', '2', '3', '4']"
gemini,Tibeter,de,statement4,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Tibeter,de,statement4,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Tibeter,de,statement4,formulation1,"['1', '2', '3', '4']"
gemini,Tibeter,de,statement3,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Tibeter,de,statement3,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Tibeter,de,statement3,formulation2,"['1', '2', '3', '4']"
gemini,Tibeter,de,statement3,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Tibeter,de,statement3,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Tibeter,de,statement3,formulation1,"['1', '2', '3', '4']"
gemini,Tibeter,de,statement2,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Tibeter,de,statement2,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Tibeter,de,statement2,formulation2,"['1', '2', '3', '4']"
gemini,Tibeter,de,statement2,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Tibeter,de,statement2,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Tibeter,de,statement2,formulation1,"['1', '2', '3', '4']"
gemini,Tibeter,de,statement15,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Tibeter,de,statement15,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Tibeter,de,statement15,formulation2,"['1', '2', '3', '4']"
gemini,Tibeter,de,statement15,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Tibeter,de,statement15,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Tibeter,de,statement15,formulation1,"['1', '2', '3', '4']"
gemini,Tibeter,de,statement14,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Tibeter,de,statement14,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Tibeter,de,statement14,formulation2,"['1', '2', '3', '4']"
gemini,Tibeter,de,statement14,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Tibeter,de,statement14,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Tibeter,de,statement14,formulation1,"['1', '2', '3', '4']"
gemini,Tibeter,de,statement13,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Tibeter,de,statement13,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Tibeter,de,statement13,formulation2,"['1', '2', '3', '4']"
gemini,Tibeter,de,statement13,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Tibeter,de,statement13,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Tibeter,de,statement13,formulation1,"['1', '2', '3', '4']"
gemini,Tibeter,de,statement12,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Tibeter,de,statement12,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Tibeter,de,statement12,formulation2,"['1', '2', '3', '4']"
gemini,Tibeter,de,statement12,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Tibeter,de,statement12,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Tibeter,de,statement12,formulation1,"['1', '2', '3', '4']"
gemini,Tibeter,de,statement11,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Tibeter,de,statement11,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Tibeter,de,statement11,formulation2,"['1', '2', '3', '4']"
gemini,Tibeter,de,statement11,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Tibeter,de,statement11,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Tibeter,de,statement11,formulation1,"['1', '2', '3', '4']"
gemini,Tibeter,de,statement10,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Tibeter,de,statement10,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Tibeter,de,statement10,formulation2,"['1', '2', '3', '4']"
gemini,Tibeter,de,statement10,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Tibeter,de,statement10,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Tibeter,de,statement10,formulation1,"['1', '2', '3', '4']"
gemini,Tibeter,de,statement1,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Tibeter,de,statement1,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Tibeter,de,statement1,formulation2,"['1', '2', '3', '4']"
gemini,Tibeter,de,statement1,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Tibeter,de,statement1,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Tibeter,de,statement1,formulation1,"['1', '2', '3', '4']"
gemini,Tibetans,en,statement9,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']"
gemini,Tibetans,en,statement9,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
gemini,Tibetans,en,statement9,formulation2,"['1', '2', '3', '4']"
gemini,Tibetans,en,statement9,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']"
gemini,Tibetans,en,statement9,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
gemini,Tibetans,en,statement9,formulation1,"['1', '2', '3', '4']"
gemini,Tibetans,en,statement8,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']"
gemini,Tibetans,en,statement8,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
gemini,Tibetans,en,statement8,formulation2,"['1', '2', '3', '4']"
gemini,Tibetans,en,statement8,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']"
